Price,Units Ordered,Inventory Level,Discount,Holiday/Promotion,Competitor Pricing,valor_real,prediccion,probabilidad_alta_demanda,clasificacion_real,clasificacion_predicha
42.16,137,461,20,0,42.21,1,1,0.8486306995449671,Alta demanda,Alta demanda
19.79,142,245,15,1,22.55,0,0,0.44158767302335195,Demanda normal,Demanda normal
79.89,119,487,15,1,81.31,1,1,0.8739986417295622,Alta demanda,Alta demanda
68.86,92,225,15,0,66.01,0,0,0.38818719360188864,Demanda normal,Demanda normal
88.47,93,341,15,1,84.65,0,1,0.6453750435386919,Demanda normal,Alta demanda
28.34,68,169,20,0,30.74,0,0,0.28114997734733216,Demanda normal,Demanda normal
84.33,99,469,15,1,79.71,1,1,0.8544955651295726,Alta demanda,Alta demanda
81.4,142,445,20,1,78.69,1,1,0.826607744346532,Alta demanda,Alta demanda
74.13,148,224,5,1,74.3,1,0,0.3844980989421407,Alta demanda,Demanda normal
65.76,55,378,0,1,62.78,1,1,0.716725035097568,Alta demanda,Alta demanda
54.24,78,324,15,0,57.11,0,1,0.611755882133611,Demanda normal,Alta demanda
82.24,174,104,20,1,82.08,0,0,0.1751102274918011,Demanda normal,Demanda normal
82.68,130,471,5,0,83.38,1,1,0.8545996820645663,Alta demanda,Alta demanda
59.31,70,214,10,0,58.21,0,0,0.3640039439355398,Demanda normal,Demanda normal
96.09,172,447,20,1,99.8,1,1,0.8279661380359501,Alta demanda,Alta demanda
85.75,194,490,0,0,88.38,1,1,0.8743928583633273,Alta demanda,Alta demanda
67.01,167,313,0,1,66.99,1,1,0.58449965527156,Alta demanda,Alta demanda
44.81,72,132,0,1,44.35,0,0,0.21347072109376417,Demanda normal,Demanda normal
21.03,187,51,20,1,24.31,0,0,0.1195284850961195,Demanda normal,Demanda normal
83.06,107,86,0,0,78.16,0,0,0.1481160630209605,Demanda normal,Demanda normal
63.83,200,383,15,0,66.89,0,1,0.7302941310732276,Demanda normal,Alta demanda
89.83,94,130,0,1,88.32,1,0,0.2062632806958221,Alta demanda,Demanda normal
68.44,63,472,0,1,66.41,0,1,0.856305943034013,Demanda normal,Alta demanda
70.59,57,166,20,1,72.15,0,0,0.27174291078902524,Demanda normal,Demanda normal
59.62,120,60,0,0,59.19,0,0,0.12205082154113253,Demanda normal,Demanda normal
71.44,134,228,0,0,73.68,0,0,0.3901570937693416,Demanda normal,Demanda normal
59.08,21,298,15,1,62.0,1,1,0.553962015003299,Alta demanda,Alta demanda
76.36,99,272,20,1,79.47,1,0,0.4951949211119423,Alta demanda,Demanda normal
77.21,153,121,20,0,80.68,0,0,0.19772015820297972,Demanda normal,Demanda normal
33.5,199,374,5,1,38.22,0,1,0.7161284851791178,Demanda normal,Alta demanda
94.73,26,401,15,0,99.24,1,1,0.7556383503258798,Alta demanda,Alta demanda
28.23,29,360,0,1,30.09,1,1,0.686365798460653,Alta demanda,Alta demanda
28.9,135,119,0,0,33.0,0,0,0.195214437168393,Demanda normal,Demanda normal
70.55,22,69,0,1,67.07,0,0,0.13041482467324578,Demanda normal,Demanda normal
44.48,60,408,5,1,47.72,1,1,0.7719952143343148,Alta demanda,Alta demanda
85.55,43,242,10,0,84.53,1,0,0.4206247533459385,Alta demanda,Demanda normal
67.86,113,454,20,1,67.71,1,1,0.8387820887053136,Alta demanda,Alta demanda
92.06,163,105,10,1,96.69,0,0,0.17342485675524671,Demanda normal,Demanda normal
99.44,197,157,10,0,97.59,0,0,0.25102095730365154,Demanda normal,Demanda normal
24.04,158,288,0,1,27.37,0,1,0.5342593504916637,Demanda normal,Alta demanda
62.88,26,429,0,0,67.57,1,1,0.7997442255386936,Alta demanda,Alta demanda
77.88,115,444,15,0,76.05,1,1,0.8234548746765025,Alta demanda,Alta demanda
30.01,56,213,0,1,27.5,0,0,0.36439126125893767,Demanda normal,Demanda normal
20.74,152,79,20,0,22.43,0,0,0.14811505809101164,Demanda normal,Demanda normal
26.57,118,384,5,0,31.55,1,1,0.7327468448154036,Alta demanda,Alta demanda
82.7,33,152,15,1,87.43,0,0,0.2441773989674014,Demanda normal,Demanda normal
86.74,56,280,0,1,83.09,0,1,0.5053493124725507,Demanda normal,Alta demanda
43.26,124,350,5,1,41.02,1,1,0.6675776878851478,Alta demanda,Alta demanda
28.06,99,329,20,0,25.1,1,1,0.6284960132197225,Alta demanda,Alta demanda
82.77,126,184,20,0,84.62,1,0,0.30357822443683424,Alta demanda,Demanda normal
61.5,65,355,15,0,64.62,1,1,0.6753052557929957,Alta demanda,Alta demanda
27.24,59,470,15,0,30.77,1,1,0.8583986362777279,Alta demanda,Alta demanda
51.57,72,172,15,0,48.59,0,0,0.2829888366477251,Demanda normal,Demanda normal
67.27,157,427,0,1,70.87,1,1,0.7989617869175051,Alta demanda,Alta demanda
65.52,170,410,10,0,65.83,1,1,0.7745130693741746,Alta demanda,Alta demanda
90.09,190,242,10,1,87.51,1,0,0.42418173691615085,Alta demanda,Demanda normal
88.47,137,424,0,0,88.51,1,1,0.7913448580265653,Alta demanda,Alta demanda
71.55,109,347,15,0,74.88,1,1,0.6584240726189733,Alta demanda,Alta demanda
17.41,189,273,0,0,19.7,1,1,0.5001390637764019,Alta demanda,Alta demanda
30.46,112,209,0,0,29.1,0,0,0.3553002786508973,Demanda normal,Demanda normal
30.24,175,224,0,0,32.97,1,0,0.38803641649517134,Alta demanda,Demanda normal
26.52,42,55,15,1,31.44,0,0,0.12122456539481584,Demanda normal,Demanda normal
29.29,122,329,20,0,34.15,1,1,0.6281255664189429,Alta demanda,Alta demanda
95.89,146,478,20,1,95.63,1,1,0.86456901806779,Alta demanda,Alta demanda
10.6,95,368,15,1,14.58,0,1,0.7088463339930031,Demanda normal,Alta demanda
29.13,101,88,15,0,29.5,0,0,0.15684456722820156,Demanda normal,Demanda normal
86.97,169,200,20,1,84.56,0,0,0.33714197710418364,Demanda normal,Demanda normal
64.54,173,232,20,0,64.94,1,0,0.4067582350007987,Alta demanda,Demanda normal
32.69,32,240,5,0,30.63,0,0,0.4222882810502371,Demanda normal,Demanda normal
65.24,50,370,10,0,64.93,1,1,0.7027976323146771,Alta demanda,Alta demanda
47.29,75,458,20,1,51.22,1,1,0.844760399591051,Alta demanda,Alta demanda
66.56,95,230,0,1,65.32,1,0,0.39632123209940107,Alta demanda,Demanda normal
44.29,74,433,15,1,40.16,1,1,0.8121255553161083,Alta demanda,Alta demanda
19.27,143,397,20,1,18.2,0,1,0.7614442379656943,Demanda normal,Alta demanda
87.11,96,416,10,1,91.24,1,1,0.7816915795842172,Alta demanda,Alta demanda
96.63,105,359,15,0,93.59,1,1,0.6797115940061721,Alta demanda,Alta demanda
92.92,100,173,10,0,93.58,1,0,0.2786979494880538,Alta demanda,Demanda normal
33.47,105,363,20,1,36.54,0,1,0.6979772572727312,Demanda normal,Alta demanda
43.22,144,303,0,1,46.05,1,1,0.5650726480398127,Alta demanda,Alta demanda
53.03,181,311,0,0,56.46,0,1,0.5805477315622253,Demanda normal,Alta demanda
40.74,33,358,5,1,37.27,0,1,0.6825859840776336,Demanda normal,Alta demanda
88.48,163,390,20,0,88.81,1,1,0.7407164036006632,Alta demanda,Alta demanda
62.97,29,431,0,1,58.84,0,1,0.8041184611961533,Demanda normal,Alta demanda
11.44,160,386,20,1,9.09,1,1,0.7439395226728578,Alta demanda,Alta demanda
22.53,26,133,10,1,23.81,0,0,0.21877730124761202,Demanda normal,Demanda normal
59.25,78,254,15,0,56.16,1,0,0.4537903066880373,Alta demanda,Demanda normal
91.26,31,413,15,0,88.96,1,1,0.7760963979324741,Alta demanda,Alta demanda
97.58,32,339,5,0,99.74,1,1,0.6340972931570877,Alta demanda,Alta demanda
56.21,85,297,5,0,55.96,1,1,0.5488287480740995,Alta demanda,Alta demanda
88.9,161,462,5,0,88.88,1,1,0.843919986128561,Alta demanda,Alta demanda
51.2,56,412,20,1,47.52,0,1,0.781241170602869,Demanda normal,Alta demanda
17.03,194,358,5,1,13.51,0,1,0.6881487369744567,Demanda normal,Alta demanda
96.94,48,279,15,0,97.35,1,1,0.5042168781165152,Alta demanda,Alta demanda
58.55,179,204,15,0,57.36,0,0,0.3464396579987263,Demanda normal,Demanda normal
82.12,185,104,20,0,81.84,0,0,0.1743284306242666,Demanda normal,Demanda normal
67.28,188,469,5,1,70.23,0,1,0.8546947715824282,Demanda normal,Alta demanda
68.27,50,85,10,1,67.69,0,0,0.1497980928173818,Demanda normal,Demanda normal
44.62,65,215,0,1,43.36,0,0,0.36664088927661376,Demanda normal,Demanda normal
41.15,165,105,5,0,40.2,0,0,0.17630454842435206,Demanda normal,Demanda normal
43.21,127,265,5,1,45.84,1,0,0.4800312146149162,Alta demanda,Demanda normal
48.41,185,144,10,0,46.77,0,0,0.23468889967515086,Demanda normal,Demanda normal
52.01,132,104,15,0,48.03,0,0,0.1756596708116429,Demanda normal,Demanda normal
10.47,154,58,15,1,15.01,0,0,0.12611958281888805,Demanda normal,Demanda normal
65.0,189,382,15,0,69.04,0,1,0.7281358914701653,Demanda normal,Alta demanda
71.07,129,261,20,0,66.53,1,0,0.4704889888398956,Alta demanda,Demanda normal
91.43,113,147,10,1,95.39,0,0,0.23484407733611035,Demanda normal,Demanda normal
87.65,83,446,15,0,87.96,1,1,0.8248178570937141,Alta demanda,Alta demanda
76.81,39,56,10,0,80.44,0,0,0.11769110786807636,Demanda normal,Demanda normal
86.06,29,368,15,1,87.94,1,1,0.6985258807442997,Alta demanda,Alta demanda
42.36,181,59,0,0,39.98,0,0,0.12272171042916347,Demanda normal,Demanda normal
48.32,93,51,15,1,43.88,0,0,0.11671566889325806,Demanda normal,Demanda normal
28.0,123,332,15,0,32.78,0,1,0.6332380689477787,Demanda normal,Alta demanda
86.96,52,418,10,1,85.57,1,1,0.7845718975916723,Alta demanda,Alta demanda
62.18,65,52,15,0,60.18,0,0,0.11586116560567883,Demanda normal,Demanda normal
88.81,111,275,20,0,85.74,1,0,0.49929213148183954,Alta demanda,Demanda normal
25.06,172,96,0,1,22.42,0,0,0.1661727829544606,Demanda normal,Demanda normal
52.52,147,292,5,0,50.5,1,1,0.5392974623034547,Alta demanda,Alta demanda
83.45,147,477,5,0,80.14,1,1,0.8615155932918107,Alta demanda,Alta demanda
45.71,40,379,15,1,47.47,0,1,0.7242860689652895,Demanda normal,Alta demanda
44.91,102,303,20,0,44.5,1,1,0.5689824593072267,Alta demanda,Alta demanda
76.54,117,173,0,1,74.91,0,0,0.279807390846693,Demanda normal,Demanda normal
89.91,113,68,10,0,94.78,0,0,0.12921187191492697,Demanda normal,Demanda normal
64.11,171,342,15,0,68.62,1,1,0.6500308186377268,Alta demanda,Alta demanda
86.51,87,190,15,1,83.72,1,0,0.3145136635882951,Alta demanda,Demanda normal
53.82,109,157,15,0,55.08,0,0,0.25603831295566226,Demanda normal,Demanda normal
27.7,89,330,5,1,27.21,1,1,0.6273838502308385,Alta demanda,Alta demanda
55.72,69,427,0,0,51.54,1,1,0.7984519994297896,Alta demanda,Alta demanda
34.77,77,74,15,0,33.56,0,0,0.14011997721106667,Demanda normal,Demanda normal
99.64,70,435,15,0,102.9,1,1,0.8084300722136196,Alta demanda,Alta demanda
68.3,52,343,0,1,63.96,1,1,0.6473680398887162,Alta demanda,Alta demanda
56.34,119,486,10,1,58.99,1,1,0.8738177796945895,Alta demanda,Alta demanda
79.02,161,70,5,1,78.34,0,0,0.13262735578360094,Demanda normal,Demanda normal
97.63,20,301,5,0,101.41,1,1,0.5502241194675577,Alta demanda,Alta demanda
16.17,188,361,20,0,13.53,0,1,0.6966247365343973,Demanda normal,Alta demanda
80.41,168,297,20,1,79.75,1,1,0.5529660642494759,Alta demanda,Alta demanda
90.11,62,163,15,0,90.61,0,0,0.2617543242094077,Demanda normal,Demanda normal
41.09,79,237,15,0,45.92,1,0,0.4177419275790769,Alta demanda,Demanda normal
39.78,41,329,10,1,44.3,0,1,0.6238426678855499,Demanda normal,Alta demanda
93.3,122,218,5,0,96.04,0,0,0.3668380301452838,Demanda normal,Demanda normal
16.92,76,456,10,0,18.04,1,1,0.8423945094075351,Alta demanda,Alta demanda
92.98,107,272,15,1,93.29,0,0,0.4914814807403951,Demanda normal,Demanda normal
95.67,110,378,10,1,98.17,1,1,0.7160715535985096,Alta demanda,Alta demanda
52.27,105,434,0,0,56.64,1,1,0.8088369826142766,Alta demanda,Alta demanda
60.13,83,422,10,1,55.49,0,1,0.7938730874959457,Demanda normal,Alta demanda
95.99,31,280,0,1,96.12,0,1,0.5032094489968122,Demanda normal,Alta demanda
57.11,156,226,0,1,57.27,1,0,0.38990190209349634,Alta demanda,Demanda normal
56.03,67,303,15,0,60.32,0,1,0.5648082932224249,Demanda normal,Alta demanda
54.15,43,377,10,0,58.09,0,1,0.7169491046062973,Demanda normal,Alta demanda
72.03,64,198,0,1,75.9,1,0,0.3273838832681881,Alta demanda,Demanda normal
18.71,123,134,15,0,20.48,0,0,0.22190223609830712,Demanda normal,Demanda normal
72.01,63,328,15,1,73.93,0,1,0.619176714104973,Demanda normal,Alta demanda
15.77,190,319,0,0,19.73,0,1,0.603713547678376,Demanda normal,Alta demanda
84.98,39,472,10,1,80.44,1,1,0.856519509128269,Alta demanda,Alta demanda
74.42,42,123,10,0,73.65,0,0,0.19783785563384756,Demanda normal,Demanda normal
69.14,146,457,20,0,72.02,1,1,0.8416932822974322,Alta demanda,Alta demanda
54.25,48,258,15,0,49.79,0,0,0.4631788656183509,Demanda normal,Demanda normal
91.9,164,424,15,0,95.85,0,1,0.7942264297593892,Demanda normal,Alta demanda
99.6,116,134,10,0,97.23,1,0,0.21268268273838445,Alta demanda,Demanda normal
92.64,197,300,20,1,93.07,0,1,0.5583339499013545,Demanda normal,Alta demanda
74.75,129,452,5,0,73.99,1,1,0.8324211025334192,Alta demanda,Alta demanda
75.45,30,291,5,1,76.64,0,1,0.5328314296771993,Demanda normal,Alta demanda
67.36,197,304,10,0,68.55,1,1,0.5663481022481506,Alta demanda,Alta demanda
45.76,181,364,5,1,42.81,0,1,0.6958958713387017,Demanda normal,Alta demanda
97.46,56,390,10,1,94.09,1,1,0.7372112188901764,Alta demanda,Alta demanda
73.36,102,371,15,0,72.27,1,1,0.7058187221375917,Alta demanda,Alta demanda
78.84,196,226,20,0,79.23,1,0,0.39195127731895285,Alta demanda,Demanda normal
54.31,65,274,0,0,51.27,0,0,0.495074252665074,Demanda normal,Demanda normal
39.26,157,470,15,1,40.18,1,1,0.8592362055040565,Alta demanda,Alta demanda
55.41,83,78,5,0,53.84,0,0,0.14157284587146088,Demanda normal,Demanda normal
25.74,81,290,10,0,29.52,0,1,0.5387069896116377,Demanda normal,Alta demanda
51.86,200,356,15,1,56.76,0,1,0.6819196565837725,Demanda normal,Alta demanda
36.51,117,183,15,0,35.73,0,0,0.30625365745121114,Demanda normal,Demanda normal
74.85,188,292,15,1,77.78,1,1,0.540995485438068,Alta demanda,Alta demanda
63.2,84,380,0,0,58.6,1,1,0.7199755969949084,Alta demanda,Alta demanda
11.68,52,151,20,0,8.94,0,0,0.25114087187368855,Demanda normal,Demanda normal
70.5,35,163,20,0,66.56,0,0,0.2651703458005906,Demanda normal,Demanda normal
40.22,69,396,15,1,41.91,1,1,0.7551730934609041,Alta demanda,Alta demanda
45.55,199,157,20,1,43.32,1,0,0.26085746046474817,Alta demanda,Demanda normal
69.87,93,118,15,0,74.49,0,0,0.1923944780098992,Demanda normal,Demanda normal
86.64,94,352,15,1,91.1,1,1,0.6676811360143878,Alta demanda,Alta demanda
92.51,122,124,0,0,94.66,0,0,0.19631890854129244,Demanda normal,Demanda normal
76.48,32,150,20,0,78.55,1,0,0.2416497254445905,Alta demanda,Demanda normal
84.86,56,347,20,0,80.05,1,1,0.6577703687195606,Alta demanda,Alta demanda
92.94,200,361,10,1,96.48,1,1,0.6851684893706317,Alta demanda,Alta demanda
50.06,82,413,15,0,48.24,1,1,0.7809768471213453,Alta demanda,Alta demanda
39.68,154,224,10,1,38.66,0,0,0.391113689479989,Demanda normal,Demanda normal
67.39,63,383,10,1,70.52,0,1,0.7279356345376621,Demanda normal,Alta demanda
15.27,108,260,0,0,16.77,1,0,0.4694505951366079,Alta demanda,Demanda normal
81.6,32,263,20,0,86.12,0,0,0.4710126731979854,Demanda normal,Demanda normal
23.57,106,108,0,1,24.83,0,0,0.1811579318320652,Demanda normal,Demanda normal
17.84,154,141,0,1,20.81,0,0,0.2313028512540906,Demanda normal,Demanda normal
10.75,23,78,20,0,12.57,0,0,0.14656160524255507,Demanda normal,Demanda normal
37.44,42,80,0,0,36.98,0,0,0.14395813491609621,Demanda normal,Demanda normal
24.89,181,270,10,0,21.89,1,0,0.4955986812115051,Alta demanda,Demanda normal
95.44,104,382,5,1,91.91,1,1,0.7224986908392521,Alta demanda,Alta demanda
80.84,88,446,20,0,77.92,1,1,0.8265155580384407,Alta demanda,Alta demanda
43.93,199,59,20,1,45.72,0,0,0.12605013533881604,Demanda normal,Demanda normal
84.92,188,128,10,1,88.66,0,0,0.2066500462738601,Demanda normal,Demanda normal
28.46,84,385,0,0,26.52,0,1,0.733031687099684,Demanda normal,Alta demanda
76.13,45,218,15,0,79.4,1,0,0.37086295383683526,Alta demanda,Demanda normal
54.37,53,345,15,1,53.64,0,1,0.6574569923003957,Demanda normal,Alta demanda
52.45,44,396,5,1,53.84,1,1,0.7511440669581513,Alta demanda,Alta demanda
40.32,154,232,15,1,35.87,0,0,0.4103309273853657,Demanda normal,Demanda normal
62.81,165,341,15,0,66.89,0,1,0.6480635664422943,Demanda normal,Alta demanda
27.92,176,93,0,1,26.76,0,0,0.16215378424303392,Demanda normal,Demanda normal
23.66,86,64,20,1,24.88,0,0,0.13165728479825423,Demanda normal,Demanda normal
10.25,32,399,20,1,13.35,1,1,0.7640562060229806,Alta demanda,Alta demanda
41.06,81,223,20,0,42.92,1,0,0.38878424589825505,Alta demanda,Demanda normal
24.54,179,184,15,1,24.57,0,0,0.3119827387101171,Demanda normal,Demanda normal
44.65,131,109,20,1,42.86,0,0,0.18480813615030897,Demanda normal,Demanda normal
52.5,111,418,5,1,48.75,1,1,0.7878351744764827,Alta demanda,Alta demanda
52.84,179,66,15,1,56.71,0,0,0.13167678917701559,Demanda normal,Demanda normal
80.82,172,213,20,1,81.55,0,0,0.36482662921665926,Demanda normal,Demanda normal
30.5,176,195,10,1,28.16,0,0,0.3318525282665245,Demanda normal,Demanda normal
18.79,61,333,5,0,14.39,1,1,0.6333664292209504,Alta demanda,Alta demanda
45.42,47,368,0,1,50.11,1,1,0.6997770534431896,Alta demanda,Alta demanda
41.74,151,239,0,1,40.82,0,0,0.42071994937353113,Demanda normal,Demanda normal
28.17,177,114,10,0,25.95,0,0,0.19091888783011554,Demanda normal,Demanda normal
54.77,183,299,5,0,55.71,1,1,0.5551950054835233,Alta demanda,Alta demanda
56.7,129,445,15,1,58.79,0,1,0.827482408403259,Demanda normal,Alta demanda
13.65,86,482,20,1,13.08,1,1,0.87387136743082,Alta demanda,Alta demanda
21.8,182,205,20,1,19.66,0,0,0.35656150477400256,Demanda normal,Demanda normal
78.72,82,271,10,0,78.61,1,0,0.4877791236766769,Alta demanda,Demanda normal
10.43,82,102,5,1,5.45,0,0,0.1752603768698897,Demanda normal,Demanda normal
69.91,159,482,20,0,66.46,0,1,0.8700673931383833,Demanda normal,Alta demanda
15.58,39,232,20,1,19.3,1,0,0.4128487933858912,Alta demanda,Demanda normal
45.25,59,331,0,0,48.91,1,1,0.6232761833708043,Alta demanda,Alta demanda
73.43,86,159,15,1,71.86,0,0,0.25833445180619746,Demanda normal,Demanda normal
22.55,38,482,0,0,21.44,1,1,0.8693773735932904,Alta demanda,Alta demanda
55.03,85,410,5,0,57.3,1,1,0.7733436777847404,Alta demanda,Alta demanda
67.82,52,196,5,1,68.64,0,0,0.32533956959222,Demanda normal,Demanda normal
73.58,33,496,10,0,72.21,1,1,0.8813060485510205,Alta demanda,Alta demanda
39.77,34,208,5,0,42.65,1,0,0.35179243248415526,Alta demanda,Demanda normal
46.08,104,58,5,1,47.15,0,0,0.12214792659808846,Demanda normal,Demanda normal
30.43,110,396,20,0,26.05,1,1,0.7571545008160822,Alta demanda,Alta demanda
34.93,183,74,5,1,31.47,0,0,0.14034825294099407,Demanda normal,Demanda normal
31.38,133,422,0,0,29.61,1,1,0.7940436238246582,Alta demanda,Alta demanda
85.09,90,437,15,0,80.85,1,1,0.8131601007518025,Alta demanda,Alta demanda
47.49,156,456,0,0,45.97,1,1,0.8391177304793753,Alta demanda,Alta demanda
42.49,178,430,0,1,38.3,0,1,0.8062939099353389,Demanda normal,Alta demanda
22.32,99,414,15,0,20.65,0,1,0.7855608069273586,Demanda normal,Alta demanda
74.42,187,148,5,0,70.18,0,0,0.23748545381178587,Demanda normal,Demanda normal
96.07,132,125,5,0,95.06,0,0,0.1986980661264982,Demanda normal,Demanda normal
52.56,146,186,5,0,50.22,0,0,0.3078852352047246,Demanda normal,Demanda normal
76.54,136,184,20,1,73.58,0,0,0.3061882025293988,Demanda normal,Demanda normal
79.98,95,448,5,0,75.91,1,1,0.8266182858939801,Alta demanda,Alta demanda
87.06,110,384,0,0,83.73,1,1,0.724707212059695,Alta demanda,Alta demanda
75.82,30,144,20,0,71.12,0,0,0.23218504220035605,Demanda normal,Demanda normal
60.96,193,101,20,0,65.4,0,0,0.17209896096628727,Demanda normal,Demanda normal
17.33,86,77,5,0,15.62,0,0,0.14329124899579038,Demanda normal,Demanda normal
98.84,100,249,10,0,103.67,0,0,0.4348450654121337,Demanda normal,Demanda normal
45.05,44,72,0,0,45.1,0,0,0.1346538245185206,Demanda normal,Demanda normal
40.75,87,218,10,0,44.7,0,0,0.37502256086579744,Demanda normal,Demanda normal
98.03,179,420,20,1,100.42,0,1,0.7899430225300337,Demanda normal,Alta demanda
27.34,185,420,5,1,22.62,0,1,0.794281682410749,Demanda normal,Alta demanda
96.2,183,117,20,0,99.49,0,0,0.19056322442929235,Demanda normal,Demanda normal
33.9,150,370,20,1,33.49,1,1,0.7121073638681853,Alta demanda,Alta demanda
41.47,88,55,0,0,45.56,0,0,0.11799232913699972,Demanda normal,Demanda normal
61.02,153,483,5,1,62.55,0,1,0.8700521112169023,Demanda normal,Alta demanda
79.74,79,492,20,0,78.1,1,1,0.8787474141152665,Alta demanda,Alta demanda
65.11,31,74,5,1,69.21,0,0,0.1365975963361873,Demanda normal,Demanda normal
40.16,35,481,20,1,39.68,1,1,0.8706663580131729,Alta demanda,Alta demanda
14.05,126,76,5,0,12.76,0,0,0.14274844381650328,Demanda normal,Demanda normal
94.67,181,431,5,1,93.34,1,1,0.80367368625609,Alta demanda,Alta demanda
27.6,105,58,0,1,23.54,0,0,0.12284958857290681,Demanda normal,Demanda normal
22.5,41,489,10,1,21.24,1,1,0.8785302176897477,Alta demanda,Alta demanda
82.86,56,210,5,0,79.5,1,0,0.3508482404847759,Alta demanda,Demanda normal
13.37,53,425,0,1,9.33,1,1,0.8004376796425822,Alta demanda,Alta demanda
14.46,200,485,15,1,19.23,1,1,0.8768207657025192,Alta demanda,Alta demanda
62.34,197,196,0,1,61.59,1,0,0.3270648195270246,Alta demanda,Demanda normal
27.19,155,106,10,1,29.15,0,0,0.1804848877007976,Demanda normal,Demanda normal
53.01,170,61,15,1,55.54,0,0,0.12651042571213475,Demanda normal,Demanda normal
96.47,115,212,15,1,95.47,0,0,0.35827505822154826,Demanda normal,Demanda normal
91.29,72,115,0,0,93.76,0,0,0.18323971880821813,Demanda normal,Demanda normal
37.34,96,241,15,1,33.67,0,0,0.42970785345423695,Demanda normal,Demanda normal
90.96,135,379,10,1,92.78,1,1,0.718902608303929,Alta demanda,Alta demanda
